Nivå 0;Nivå 0 navn;Nivå 1;Nivå 1 navn;Nivå 2;Nivå 2 navn;Nivå 3;Nivå 3 navn;Nivå 4;Nivå 4 navn;Nivå 5;Nivå 5 navn;Type;Nivå 6;Nivå 6 navn;Ytelsesksted?;Hjelpekolonne;BESKRIVELSE;ATTRIBUTE14;ATTRIBUTE15;CREATION_DATE;SUMMARY_FLAG;START_DATE_ACTIVE;END_DATE_ACTIVE;;Sisrte bruksdato;;;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEK;Nordland;BEK38;NAV Sortland;187000;NAV Sortland;;;;;187000;NAV Sortland;NAV-kontor;1870000;03.12.2013;N;;;;26.01.2023;;187000;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEK;Nordland;BEK39;NAV Andøy;187100;NAV Andøy;;;;;187100;NAV Andøy;NAV-kontor;1871000;03.12.2013;N;;;;26.01.2023;;187100;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEK;Nordland;BEK40;NAV Moskenes;187400;NAV Moskenes;;;;;187400;NAV Moskenes;NAV-kontor;;03.12.2013;N;;;;20.01.2023;;187400;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEK;Nordland;BEK99;Spesialiserte kostnadssteder Nordland;188330;NAV egne ansatte Nordland;;;;402550;188330;NAV egne ansatte Nordland;Fylkeskontor;;05.02.2020;N;;;;24.01.2023;;188330;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEK;Nordland;BEK99;Spesialiserte kostnadssteder Nordland;188900;UR NAV FORVALTNING NORDLAND;;;;10315094;188900;UR NAV FORVALTNING NORDLAND;;;03.12.2013;N;;;;29.11.2022;;#I/T;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEK;Nordland;BEK01;Region Nordland;189000;NAV Nordland Felles;;;;;189000;NAV Nordland Felles;Fylkeskontor;;03.12.2013;N;;;;26.01.2023;;189000;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEK;Nordland;BEK01;Region Nordland;189100;Fylkesledelse;;;;;189100;Fylkesledelse NAV Nordland;Fylkesledelse;1891000;03.12.2013;N;;;;26.01.2023;;189100;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEK;Nordland;BEK01;Region Nordland;189101;Fylkesdirektør (sentralt anvist);;;;;189101;Fylkesdirektør NAV Nordland (sentralt anvist);Fylkeskontor;;03.12.2013;N;;;;19.01.2023;;189101;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEK;Nordland;BEK01;Region Nordland;189400;NAV Nordland Rådgivende leger;;;;;189400;NAV Nordland Rådgivende leger;;;03.12.2013;N;;;;20.12.2019;;#I/T;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEK;Nordland;BEK01;Region Nordland;189610;NAV Arbeidsrådgiving Nordland;;;;;189610;NAV Arbeidsrådgiving Nordland;Fylkeskontor;1896100;03.12.2013;N;;;;26.01.2023;;189610;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEK;Nordland;BEK01;Region Nordland;189900;NAV Arbeidslivssenteret I Nordland;;;;;189900;NAV Arbeidslivssenteret I Nordland;Fylkeskontor;1899000;03.12.2013;N;;;;26.01.2023;;189900;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEL;Troms og Finnmark;BEL98;Avsluttede ksteder Troms og Finnmark;190100;AVSL NAV HARSTAD (tom 31.12.2012);;;;;190100;AVSL NAV HARSTAD (tom 31.12.2012);;;03.12.2013;N;;28.02.2014;;27.02.2014;;#I/T;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEL;Troms og Finnmark;BEL02;NAV Tromsø;190200;NAV Tromsø;;;;;190200;NAV Tromsø;NAV-kontor;1902000;03.12.2013;N;;;;26.01.2023;;190200;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEL;Troms og Finnmark;BEL03;NAV Harstad;190300;NAV Harstad;;;;;190300;NAV Sør-Troms;NAV-kontor;1903000;03.12.2013;N;;;;26.01.2023;;190300;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEL;Troms og Finnmark;BEL04;NAV Kvæfjord;191100;NAV Kvæfjord;;;;;191100;NAV Kvæfjord;NAV-kontor;;03.12.2013;N;;;;08.01.2023;;191100;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEL;Troms og Finnmark;BEL05;NAV Tjelsund;191300;NAV Tjelsund;;;;;191300;NAV Tjelsund;NAV-kontor;1913000;03.12.2013;N;;;;03.11.2022;;191300;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEL;Troms og Finnmark;BEL06;NAV Ibestad;191700;NAV Ibestad;;;;;191700;NAV Ibestad;NAV-kontor;1917000;03.12.2013;N;;;;05.08.2022;;191700;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEL;Troms og Finnmark;BEL98;Avsluttede ksteder Troms og Finnmark;191900;AVSL NAV Gratangen;;;;;191900;AVSL NAV Gratangen;;;03.12.2013;N;;20.04.2022;;15.07.2019;;#I/T;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEL;Troms og Finnmark;BEL98;Avsluttede ksteder Troms og Finnmark;192000;NAV Lavangen;;;;-6375;192000;AVSL NAV Lavangen;;;03.12.2013;N;;20.04.2022;;11.01.2022;;192000;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEL;Troms og Finnmark;BEL98;Avsluttede ksteder Troms og Finnmark;192200;NAV Bardu;;;;;192200;AVSL NAV Bardu;;;03.12.2013;N;;20.04.2022;;18.01.2022;;192200;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEL;Troms og Finnmark;BEL07;NAV Lavangen-Salangen-Dyrøy;192300;NAV Lavangen-Salangen-Dyrøy;;;;;192300;NAV Lavangen-Salangen-Dyrøy;NAV-kontor;1923000;03.12.2013;N;;;;24.01.2023;;192300;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEL;Troms og Finnmark;BEL08;NAV Målselv-Bardu;192400;NAV Målselv-Bardu;;;;;192400;NAV Målselv-Bardu;NAV-kontor;1924000;03.12.2013;N;;;;26.01.2023;;192400;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEL;Troms og Finnmark;BEL98;Avsluttede ksteder Troms og Finnmark;192500;NAV Sørreisa;;;;700422;192500;AVSL NAV Sørreisa;;;03.12.2013;N;;20.04.2022;;11.08.2022;;192500;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEL;Troms og Finnmark;BEL98;Avsluttede ksteder Troms og Finnmark;192600;AVSL NAV Dyrøy;;;;;192600;AVSL NAV Dyrøy;;;03.12.2013;N;;20.04.2022;;11.09.2020;;#I/T;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEL;Troms og Finnmark;BEL98;Avsluttede ksteder Troms og Finnmark;192700;AVSL NAV Tranøy;;;;0;192700;AVSL NAV Tranøy;;;03.12.2013;N;;14.10.2021;;29.11.2022;;#I/T;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEL;Troms og Finnmark;BEL98;Avsluttede ksteder Troms og Finnmark;192800;AVSL NAV Torsken;;;;;192800;AVSL NAV Torsken;;;03.12.2013;N;;14.10.2021;;08.07.2020;;#I/T;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEL;Troms og Finnmark;BEL98;Avsluttede ksteder Troms og Finnmark;192900;AVSL NAV Berg;;;;;192900;AVSL NAV Berg;;;03.12.2013;N;;14.10.2021;;08.07.2020;;#I/T;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEL;Troms og Finnmark;BEL09;NAV Senja-Sørreisa;193100;NAV Senja-Sørreisa;;;;;193100;NAV Senja-Sørreisa;NAV-kontor;1931000;03.12.2013;N;;;;26.01.2023;;193100;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEL;Troms og Finnmark;BEL10;NAV Balsfjord-Storfjord;193300;NAV Balsfjord-Storfjord;;;;;193300;NAV Balsfjord-Storfjord;NAV-kontor;1933000;03.12.2013;N;;;;25.01.2023;;193300;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEL;Troms og Finnmark;BEL11;NAV Karlsøy;193600;NAV Karlsøy;;;;;193600;NAV Karlsøy;NAV-kontor;1936000;03.12.2013;N;;;;19.01.2023;;193600;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEL;Troms og Finnmark;BEL12;NAV Lyngen;193800;NAV Lyngen;;;;;193800;NAV Lyngen;NAV-kontor;1938000;03.12.2013;N;;;;24.01.2023;;193800;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEL;Troms og Finnmark;BEL98;Avsluttede ksteder Troms og Finnmark;193900;AVSL NAV Storfjord;;;;;193900;AVSL NAV Storfjord;;;03.12.2013;N;;20.04.2022;;20.06.2019;;#I/T;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEL;Troms og Finnmark;BEL13;NAV Kåfjord;194000;NAV Kåfjord;;;;;194000;NAV Kåfjord;NAV-kontor;1940000;03.12.2013;N;;;;20.01.2023;;194000;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEL;Troms og Finnmark;BEL14;NAV Skjervøy;194100;NAV Skjervøy;;;;;194100;NAV Skjervøy;NAV-kontor;1941000;03.12.2013;N;;;;25.01.2023;;194100;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEL;Troms og Finnmark;BEL15;NAV Nordreisa;194200;NAV Nordreisa;;;;;194200;NAV Nordreisa;NAV-kontor;1942000;03.12.2013;N;;;;25.01.2023;;194200;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEL;Troms og Finnmark;BEL16;NAV Kvænangen;194300;NAV Kvænangen;;;;;194300;NAV Kvænangen;NAV-kontor;1943000;03.12.2013;N;;;;12.09.2022;;194300;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEL;Troms og Finnmark;BEL01;Region Troms og Finnmark;198010;NAV Fylkeskontor stab Troms og Finnmark;;;;;198010;NAV Fylkeskontor stab Troms og Finnmark;Fylkeskontor;1980100;05.12.2018;N;;;;26.01.2023;;198010;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEL;Troms og Finnmark;BEL01;Region Troms og Finnmark;198011;Fylkesdirektør sentralt anvist;;;;;198011;Fylkesdirektør NAV Troms og Finnmark sentralt anvist;Fylkesledelse;198011;05.12.2018;N;;;;19.01.2023;;198011;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEL;Troms og Finnmark;BEL01;Region Troms og Finnmark;198030;NAV Tjeneste og kompetanse Troms og Finnmark;;;;;198030;NAV Tjeneste og kompetanse Troms og Finnmark;Fylkeskontor;1980300;05.12.2018;N;;;;26.01.2023;;198030;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEL;Troms og Finnmark;BEL01;Region Troms og Finnmark;198050;NAV Arbeid og helse Troms og Finnmark;;;;;198050;NAV Arbeid og helse Troms og Finnmark;Fylkeskontor;1980500;05.12.2018;N;;;;26.01.2023;;198050;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEL;Troms og Finnmark;BEL01;Region Troms og Finnmark;198070;NAV Organisasjon og samfunn Troms og Finnmark;;;;;198070;NAV Organisasjon og samfunn Troms og Finnmark;Fylkeskontor;19807000;05.12.2018;N;;;;26.01.2023;;198070;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEL;Troms og Finnmark;BEL98;Avsluttede ksteder Troms og Finnmark;198090;AVSL NAV Kontorene og partnerskap;;;;;198090;AVSL NAV Kontorene og partnerskap;;;11.01.2019;N;;15.06.2021;;08.07.2020;;#I/T;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEL;Troms og Finnmark;BEL99;Spesialiserte kostnadssteder Troms og Finnmark;198330;NAV egne ansatte Troms og Finnmark;;;;4043349;198330;NAV egne ansatte Troms og Finnmark;Fylkeskontor;;05.02.2020;N;;;;25.01.2023;;198330;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEL;Troms og Finnmark;BEL01;Region Troms og Finnmark;198700;NAV Tiltak Troms og Finnmark;;;;;198700;NAV Tiltak Troms og Finnmark;Fylkeskontor;1987000;03.12.2013;N;;;;24.01.2023;;198700;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEL;Troms og Finnmark;BEL99;Spesialiserte kostnadssteder Troms og Finnmark;198900;UR NAV Forvaltning Troms;;;;10377040;198900;UR NAV Forvaltning Troms;;;03.12.2013;N;;;;30.11.2022;;#I/T;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEL;Troms og Finnmark;BEL01;Region Troms og Finnmark;199000;NAV Troms og Finnmark;;;;;199000;NAV Troms og Finnmark;Fylkeskontor;;03.12.2013;N;;;;24.10.2022;;199000;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEL;Troms og Finnmark;BEL98;Avsluttede ksteder Troms og Finnmark;199100;AVSL Fylkesledelse;;;;;199100;AVSL Fylkesledelse;;;03.12.2013;N;;15.02.2020;;16.01.2020;;#I/T;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEL;Troms og Finnmark;BEL98;Avsluttede ksteder Troms og Finnmark;199101;AVSL Fylkesdirektør (sentralt anvist);;;;;199101;AVSL Fylkesdirektør (sentralt anvist);;;03.12.2013;N;;15.02.2020;;06.06.2019;;#I/T;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEL;Troms og Finnmark;BEL98;Avsluttede ksteder Troms og Finnmark;199200;AVSL Utviklingsprosjekt;;;;;199200;AVSL Utviklingsprosjekt;;;03.12.2013;N;;15.02.2020;;21.08.2017;;#I/T;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEL;Troms og Finnmark;BEL98;Avsluttede ksteder Troms og Finnmark;199300;AVSL Enhet for Kvalitet og Læring;;;;;199300;AVSL Enhet for Kvalitet og Læring;;;03.12.2013;N;;15.02.2020;;21.08.2017;;#I/T;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEL;Troms og Finnmark;BEL98;Avsluttede ksteder Troms og Finnmark;199400;AVSL NAV Troms fylkesadm (enhet for marked og samfunn);;;;;199400;AVSL NAV Troms fylkesadm (enhet for marked og samfunn);;;03.12.2013;N;;15.02.2020;;19.06.2019;;#I/T;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEL;Troms og Finnmark;BEL98;Avsluttede ksteder Troms og Finnmark;199610;AVSL NAV Arbeidsrådgivningskontor Troms og Finnmark;;;;;199610;AVSL NAV Arbeidsrådgivningskontor Troms og Finnmark;;;03.12.2013;N;;15.02.2020;;14.06.2019;;#I/T;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEL;Troms og Finnmark;BEL01;Region Troms og Finnmark;199900;NAV Arbeidslivssenter Troms og Finnmark;;;;;199900;NAV Arbeidslivssenter Troms og Finnmark;Fylkeskontor;1999000;03.12.2013;N;;;;26.01.2023;;199900;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEL;Troms og Finnmark;BEL17;NAV Vardø;200200;NAV Vardø;;;;;200200;NAV Vardø;NAV-kontor;2002000;03.12.2013;N;;;;25.01.2023;;200200;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEL;Troms og Finnmark;BEL18;NAV Vadsø;200300;NAV Vadsø;;;;;200300;NAV Vadsø;NAV-kontor;2003000;03.12.2013;N;;;;25.01.2023;;200300;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEL;Troms og Finnmark;BEL19;NAV Hammerfest-Måsøy;200400;NAV Hammerfest-Måsøy;;;;;200400;NAV Hammerfest-Måsøy;NAV-kontor;2004000;03.12.2013;N;;;;26.01.2023;;200400;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEL;Troms og Finnmark;BEL99;Spesialiserte kostnadssteder Troms og Finnmark;200780;NAV Nordkalotten AMO senter;;;;109989581,5;200780;NAV Nordkalotten AMO senter;Fylkeskontor;;03.12.2013;N;;;;07.12.2022;;200780;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEL;Troms og Finnmark;BEL20;NAV Kautokeino;201100;NAV Kautokeino;;;;;201100;NAV Kautokeino;NAV-kontor;2011000;03.12.2013;N;;;;23.01.2023;;201100;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEL;Troms og Finnmark;BEL21;NAV Alta;201200;NAV Alta;;;;;201200;NAV Alta;NAV-kontor;2012000;03.12.2013;N;;;;26.01.2023;;201200;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEL;Troms og Finnmark;BEL98;Avsluttede ksteder Troms og Finnmark;201280;AVSL NAV ALTA ARBEID;;;;;201280;AVSL NAV ALTA ARBEID;;;03.12.2013;N;;05.07.2011;;23.01.2014;;#I/T;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEL;Troms og Finnmark;BEL22;NAV Loppa;201400;NAV Loppa;;;;;201400;NAV Loppa;NAV-kontor;2014000;03.12.2013;N;;;;20.07.2022;;201400;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEL;Troms og Finnmark;BEL23;NAV Hasvik;201500;NAV Hasvik;;;;;201500;NAV Hasvik;NAV-kontor;2015000;03.12.2013;N;;;;26.01.2023;;201500;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEL;Troms og Finnmark;BEL98;Avsluttede ksteder Troms og Finnmark;201700;AVSL NAV Kvalsund;;;;;201700;AVSL NAV Kvalsund;;;03.12.2013;N;;14.10.2021;;23.04.2020;;#I/T;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEL;Troms og Finnmark;BEL24;NAV Måsøy;201800;NAV Måsøy;;;;;201800;NAV Måsøy;NAV-kontor;;03.12.2013;N;;;;20.07.2022;;201800;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEL;Troms og Finnmark;BEL25;NAV Nordkapp;201900;NAV Nordkapp;;;;;201900;NAV Nordkapp;NAV-kontor;2019000;03.12.2013;N;;;;26.01.2023;;201900;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEL;Troms og Finnmark;BEL26;NAV Porsanger;202000;NAV Porsanger;;;;;202000;NAV Porsanger;NAV-kontor;2020000;03.12.2013;N;;;;26.01.2023;;202000;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEL;Troms og Finnmark;BEL27;NAV Karasjok;202100;NAV Karasjok;;;;;202100;NAV Karasjok;NAV-kontor;2021000;03.12.2013;N;;;;26.01.2023;;202100;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEL;Troms og Finnmark;BEL28;NAV Lebesby;202200;NAV Lebesby;;;;;202200;NAV Lebesby;NAV-kontor;2022000;03.12.2013;N;;;;25.01.2023;;202200;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEL;Troms og Finnmark;BEL29;NAV Gamvik;202300;NAV Gamvik;;;;;202300;NAV Gamvik;NAV-kontor;2023000;03.12.2013;N;;;;25.01.2023;;202300;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEL;Troms og Finnmark;BEL30;NAV Berlevåg;202400;NAV Berlevåg;;;;;202400;NAV Berlevåg;NAV-kontor;2024000;03.12.2013;N;;;;26.01.2023;;202400;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEL;Troms og Finnmark;BEL31;NAV Tana;202500;NAV Tana;;;;;202500;NAV Tana;NAV-kontor;2025000;03.12.2013;N;;;;26.01.2023;;202500;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEL;Troms og Finnmark;BEL32;NAV Nesseby;202700;NAV Nesseby;;;;;202700;NAV Nesseby;NAV-kontor;2027000;03.12.2013;N;;;;25.01.2023;;202700;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEL;Troms og Finnmark;BEL33;NAV Båtsfjord;202800;NAV Båtsfjord;;;;;202800;NAV Båtsfjord;NAV-kontor;2028000;03.12.2013;N;;;;25.01.2023;;202800;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEL;Troms og Finnmark;BEL34;NAV Sør-Varanger;203000;NAV Sør-Varanger;;;;;203000;NAV Sør-Varanger;NAV-kontor;2030000;03.12.2013;N;;;;26.01.2023;;203000;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEL;Troms og Finnmark;BEL99;Spesialiserte kostnadssteder Troms og Finnmark;208900;AVSL UR NAV Forvaltning Vadsø;;;;2807282;208900;AVSL UR NAV Forvaltning Vadsø;;;03.12.2013;N;;20.04.2022;;29.11.2022;;#I/T;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEL;Troms og Finnmark;BEL98;Avsluttede ksteder Troms og Finnmark;209000;AVSL NAV Finnmark;;;;0;209000;AVSL NAV Finnmark;;;03.12.2013;N;;15.02.2020;;01.06.2021;;#I/T;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEL;Troms og Finnmark;BEL98;Avsluttede ksteder Troms og Finnmark;209100;AVSL Fylkesledelse;;;;;209100;AVSL Fylkesledelse;;;03.12.2013;N;;15.02.2020;;15.01.2019;;#I/T;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEL;Troms og Finnmark;BEL98;Avsluttede ksteder Troms og Finnmark;209101;AVSL Fylkesdirektør (sentralt anvist);;;;;209101;AVSL Fylkesdirektør (sentralt anvist);;;03.12.2013;N;;15.02.2020;;12.04.2019;;#I/T;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEL;Troms og Finnmark;BEL98;Avsluttede ksteder Troms og Finnmark;209500;AVSL Fellestjenester NAV i Finnmark;;;;;209500;AVSL Fellestjenester NAV i Finnmark;;;03.12.2013;N;;15.02.2020;;07.05.2020;;#I/T;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEL;Troms og Finnmark;BEL01;Region Troms og Finnmark;209610;NAV Arbeidsrådgivningskontoret i Troms og Finnmark;;;;;209610;NAV Arbeidsrådgivningskontoret i Troms og Finnmark;Fylkeskontor;2096100;03.12.2013;N;;;;26.01.2023;;209610;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEL;Troms og Finnmark;BEL98;Avsluttede ksteder Troms og Finnmark;209900;AVSL NAV Arbeidslivssenteret i Finnmark;;;;0;209900;AVSL NAV Arbeidslivssenteret i Finnmark;;;03.12.2013;N;;15.02.2020;;01.06.2021;;#I/T;;;;;
;NAV;C;Ytelser;CB;Ytelseslinjen;CBE;Internasjonalt;CBE01;NAV Internasjonalt;210100;NAV Internasjonalt;;;;;210100;NAV Internasjonalt;Resultatenhet;;03.12.2013;N;;;;18.01.2023;;#I/T;;;;;
;NAV;C;Ytelser;CB;Ytelseslinjen;CBE;Internasjonalt;CBE98;Avsluttede ksteder NAV Internasjonalt;210110;AVSL NAV Internasjonalt - Styringsenhet;;;;;210110;AVSL NAV Internasjonalt - Styringsenhet;;;03.12.2013;N;;29.08.2017;;21.08.2017;;#I/T;;;;;
;NAV;C;Ytelser;CB;Ytelseslinjen;CBE;Internasjonalt;CBE98;Avsluttede ksteder NAV Internasjonalt;210125;AVSL NAV Internasjonalt administrasjon havnelageret;;;;;210125;AVSL NAV Internasjonalt administrasjon havnelageret;;;03.12.2013;N;01.09.2003;29.08.2017;;21.08.2017;;#I/T;;;;;
;NAV;C;Ytelser;CB;Ytelseslinjen;CBE;Internasjonalt;CBE98;Avsluttede ksteder NAV Internasjonalt;210145;AVSL NAV Internasjonalt medlemskap;;;;;210145;AVSL NAV Internasjonalt medlemskap;;;03.12.2013;N;01.09.2003;29.08.2017;;21.08.2017;;#I/T;;;;;
;NAV;C;Ytelser;CB;Ytelseslinjen;CBE;Internasjonalt;CBE98;Avsluttede ksteder NAV Internasjonalt;210155;AVSL NAV Internasjonalt forvaltning;;;;;210155;AVSL NAV Internasjonalt forvaltning;;;03.12.2013;N;01.09.2003;29.08.2017;;21.08.2017;;#I/T;;;;;
;NAV;C;Ytelser;CB;Ytelseslinjen;CBE;Internasjonalt;CBE98;Avsluttede ksteder NAV Internasjonalt;210165;AVSL NAV Internasjonalt kontor for utenlandssaker;;;;;210165;AVSL NAV Internasjonalt kontor for utenlandssaker;;;03.12.2013;N;01.09.2003;29.08.2017;;21.08.2017;;#I/T;;;;;
;NAV;C;Ytelser;CB;Ytelseslinjen;CBE;Internasjonalt;CBE98;Avsluttede ksteder NAV Internasjonalt;210166;AVSL Internasjonalt - Bidrag;;;;;210166;AVSL Internasjonalt - Bidrag;;;22.08.2016;N;;29.08.2017;;21.08.2017;;#I/T;;;;;
